Uniprot_ACC	elm_identifier	start	stop	is_annotated	is_phiblastmatch	is_filtered	phiblast	topodomfilter	taxonfilter	structure
A7E2Y1	LIG_WD40_WDR5_VDV_2	1408	1413	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1409	1413	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1419	1426	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1420	1426	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1422	1428	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1430	1437	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1431	1437	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1432	1439	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1433	1439	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1434	1439	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1436	1439	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1469	1476	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1473	1476	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1496	1501	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1497	1501	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1518	1525	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1520	1525	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1521	1525	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1553	1560	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1555	1560	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1561	1568	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1562	1568	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1563	1568	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1565	1572	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1571	1577	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1573	1579	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1602	1608	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1603	1610	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1607	1610	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1617	1621	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1628	1634	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1631	1634	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1667	1674	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1682	1687	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1686	1692	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1691	1697	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1693	1697	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1694	1697	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1710	1716	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1712	1716	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1738	1741	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1799	1804	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1823	1826	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1828	1835	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1830	1835	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1832	1835	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1836	1843	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	1922	1929	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	220	226	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	221	226	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	258	264	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	263	266	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	294	300	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	317	323	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	373	378	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	374	378	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	40	47	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	42	49	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	44	49	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	46	49	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	515	520	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	519	526	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	539	546	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	54	60	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	540	546	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	548	555	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	550	555	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	667	671	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	707	711	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	72	75	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	729	736	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	755	758	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	785	791	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	820	827	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	854	861	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	855	861	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	881	887	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	882	887	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	883	887	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	901	908	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	903	908	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	93	100	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	936	943	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	937	943	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	938	943	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	960	966	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	962	968	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	963	968	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	967	971	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	97	100	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	993	999	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	994	999	False	False	False	False	False	False	False
A7E2Y1	LIG_WD40_WDR5_VDV_2	995	999	False	False	False	False	False	False	False
A7E2Y1	LIG_WW_3	79	83	False	False	False	False	False	False	False
A7E2Y1	LIG_eIF4E_1	114	120	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1025	1031	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1092	1098	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1095	1101	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1306	1312	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1517	1523	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1526	1532	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	1725	1731	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	51	57	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	547	553	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	631	637	False	False	False	False	False	False	False
A7E2Y1	MOD_CK1_1	650	656	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	1315	1321	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	1377	1383	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	1416	1422	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	1427	1433	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	1526	1532	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	1793	1799	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	342	348	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	532	538	False	False	False	False	False	False	False
A7E2Y1	MOD_CK2_1	620	626	False	False	False	False	False	False	False
A7E2Y1	MOD_Cter_Amidation	142	145	False	False	False	False	False	False	False
A7E2Y1	MOD_Cter_Amidation	1814	1817	False	False	False	False	False	False	False
A7E2Y1	MOD_Cter_Amidation	204	207	False	False	False	False	False	False	False
A7E2Y1	MOD_Cter_Amidation	294	297	False	False	False	False	False	False	False
A7E2Y1	MOD_Cter_Amidation	30	33	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1288	1295	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1327	1334	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1429	1436	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1517	1524	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1600	1607	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1637	1644	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	169	176	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1789	1796	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	1877	1884	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	19	26	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	412	419	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	738	745	False	False	False	False	False	False	False
A7E2Y1	MOD_GSK3_1	742	749	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1024	1027	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	116	119	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1163	1166	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1250	1253	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1290	1293	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1333	1336	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1443	1446	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1525	1528	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1744	1747	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	178	181	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1781	1785	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	1782	1785	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	257	260	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	262	265	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	293	296	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	382	385	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	394	397	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	638	641	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	734	737	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	848	851	False	False	False	False	False	False	False
A7E2Y1	MOD_GlcNHglycan	9	12	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	169	174	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	242	247	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	446	451	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	481	486	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	605	610	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	684	689	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	832	837	False	False	False	False	False	False	False
A7E2Y1	MOD_N-GLC_1	983	988	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	112	117	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	120	125	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	1533	1538	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	1560	1565	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	1570	1575	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	1722	1727	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	1793	1798	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	1919	1924	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	210	215	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	271	276	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	304	309	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	391	396	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	605	610	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	613	618	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	620	625	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	669	674	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	7	12	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	742	747	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	758	763	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	765	770	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	846	851	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	880	885	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	915	920	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	964	969	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_1	992	997	False	False	False	False	False	False	False
A7E2Y1	MOD_NEK2_2	1501	1506	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1066	1072	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1092	1098	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1279	1285	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1303	1309	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1570	1576	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1722	1728	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	1919	1925	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	314	320	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	613	619	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	652	658	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	669	675	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	758	764	False	False	False	False	False	False	False
A7E2Y1	MOD_PIKK_1	885	891	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_1	1089	1095	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_1	144	150	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_1	1683	1689	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_1	746	752	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	1022	1028	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	144	150	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	1440	1446	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	1478	1484	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	1683	1689	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	56	62	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	669	675	False	False	False	False	False	False	False
A7E2Y1	MOD_PKA_2	997	1003	False	False	False	False	False	False	False
A7E2Y1	MOD_PKB_1	1284	1292	False	False	False	False	False	False	False
A7E2Y1	MOD_PK_1	416	422	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	1041	1047	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	1192	1198	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	1433	1439	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	1780	1786	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	1793	1799	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	547	553	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	738	744	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	96	102	False	False	False	False	False	False	False
A7E2Y1	MOD_PLK	992	998	False	False	False	False	False	False	False
A7E2Y1	MOD_ProDKin_1	146	152	False	False	False	False	False	False	False
A7E2Y1	MOD_ProDKin_1	560	566	False	False	False	False	False	False	False
A7E2Y1	MOD_ProDKin_1	684	690	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	1268	1271	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	1505	1508	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	1575	1578	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	1657	1660	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	1776	1779	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	49	52	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_for_1	969	972	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1042	1051	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1044	1051	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1046	1051	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1063	1069	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1079	1087	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1260	1268	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1261	1268	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1264	1268	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1327	1332	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1328	1332	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1503	1512	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1559	1566	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1561	1566	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1578	1584	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1754	1762	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1757	1762	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1862	1868	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	1863	1868	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	345	351	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	42	51	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	46	51	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	61	68	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	918	926	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	960	967	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	962	967	False	False	False	False	False	False	False
A7E2Y1	MOD_SUMO_rev_2	974	982	False	False	False	False	False	False	False
A7E2Y1	TRG_AP2beta_CARGO_1	692	701	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	116	119	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	127	130	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	161	164	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	18	21	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	193	196	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	289	292	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	290	293	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	353	356	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	435	438	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	586	589	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	592	595	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	722	725	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	729	732	False	False	False	False	False	False	False
A7E2Y1	TRG_ENDOCYTIC_2	808	811	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	104	107	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	105	108	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1136	1139	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1180	1183	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1181	1183	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1199	1201	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1284	1287	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1322	1324	False	False	False	False	False	False	False
A7E2Y1	TRG_ER_diArg_1	1463	1465	False	False	False	False	False	False	False
